ID^Name^Gender^Ancestry^Class^Subclass^Level^CR^Role^Faction^Region^Settlement^Disposition^AC^HP^Main_Attack^Attack_Bonus^Damage^Key_Spells^Constellation^Notable_Items^First_Met^Speech_Quirks
SL-00005^Yazneg Ferrow^Άνδρας^Orc^Cleric^-^1^1/8^Θελήματα^Drifters^The Drift^Dust Depot (SET-012)^Εχθρικός^16^11^Mace^+5^1d6+3 θλαστικό^Guiding Bolt; Healing Word; Cure Wounds; Shield of Faith^-^θυμιατό που δεν άναψε ποτέ; γυαλιά σφραγισμένα από τη σκόνη; όνομα γραμμένο σε χέρι και ξαναγραμμένο κάθε μέρα^Ξαναχαράζει έναν waypoint stone που κάποιος έχει επίτηδες σβήσει.^Μιλάει σε ενεστώτα για περασμένα γεγονότα· ένα αχνό στατικό κάτω από τις λέξεις.
SL-06080^Petra Sable^Γυναίκα^Human^Sorcerer^Wild Magic Sorcery^4^1^Υπάλληλος διοδίων^Independent^The Drift^Dust Depot (SET-012)^Φιλική^11^30^Fire Bolt^+5^110 fire^Chromatic Orb; Burning Hands; Magic Missile; Shield^-^φιαλίδιο νερού καταιγίδας που δεν έχει κατακαθίσει; εφεδρική πλήμνη τροχού, λάθος μέγεθος; μια χάρη που οφείλει κάποιος τον οποίο το party θα χρειαστεί^Συνοδεύει ένα κάρο που δεν μεταφέρει απολύτως τίποτα.^Μιλάει στο έδαφος αντί για τα πρόσωπα, και σηκώνει βλέμμα μόνο όταν απειληθεί.
SL-06084^Junia Wrenfield^Γυναίκα^Human^Rogue^Arcane Trickster^3^1/2^Νεοσύλλεκτος^Independent^The Drift^Long Waystation (SET-002)^Ουδέτερη^14^22^Dagger (Sneak Attack)^+5^1d4+3 + 2d6 διατρητικό^-^-^ζευγάρι μαυρισμένα shortswords; εφεδρική πλήμνη τροχού, λάθος μέγεθος; μισή σκισμένη χάρτα· το άλλο μισό λείπει^Ανταλλάσσει νερό με πληροφορίες σε ξερή στάση, και χρεώνει επίτηδες λιγότερο.^Συγχρονίζει τις προτάσεις της με την αναπνοή και ξεμένει από αέρα στη μέση της σκέψης.
SL-06109^Jillian Bramblecote^Γυναίκα^Halfling^Ranger^Beast Master^5^2^Μάγειρας μονοπατιού^Drifters^The Drift^Long Waystation (SET-002)^Εχθρική^15^47^Hand crossbow^+7^1d6+4 διατρητικό^Ensnaring Strike; Hunter's Mark; Fog Cloud; Goodberry^-^πυξίδα Drifter's Road; κατάλογος κάθε waystation από εδώ ως την ακτή; μια χάρη που οφείλει κάποιος τον οποίο το party θα χρειαστεί^Προσφέρεται να αγοράσει το νερό σας τρεις φορές πάνω από την αξία του.^Βουβη από παιδί· χειρονομεί με άνεση και περιμένει να προλαβαίνετε.
SL-06123^Damakos Lock^Άνδρας^Tiefling^Sorcerer^Clockwork Sorcery^5^3^Τοπογράφος πεδίου^Drifters^The Drift^Dust Depot (SET-012)^Ουδέτερος^12^36^Fire Bolt^+7^210 fire^Hold Person; Scorching Ray; Shield; Absorb Elements^-^ασταθές focus που βουίζει κοντά σε shields; γυαλιά σφραγισμένα από τη σκόνη; παιδικό γράμμα με παραλήπτη κάποιον του party^Σέρνει σπασμένο άξονα από τον δρόμο μόνος επειδή το καραβάνι δεν περίμενε.^Επίτηδες επίπεδη και χωρίς προφορά· η προφορά ξεφεύγει μόνο σε γνήσια έκπληξη.
SL-06139^Eirik Sable^Άνδρας^Goliath^Paladin^Oath of the Ancients^12^7^Διοικητής τείχους^Independent^The Drift^Dust Depot (SET-012)^Φιλικός^21^137^Greatsword (Divine Smite)^+9^2d6+5 + 2d8 radiant^Divine Favor; Hunter's Mark; Revivify; Shield of Faith^-^γάντι που ανήκε σε κάποιον άλλο; έγγραφο διέλευσης υπογεγραμμένο από νεκρό; γραμμάτιο από faction που αρνείται ότι το εξέδωσε^Συνοδεύει ένα κάρο που δεν μεταφέρει απολύτως τίποτα.^Ζητάει συγγνώμη πριν από κάθε πρόταση, ακόμα και πριν από τα καλά νέα.
SL-06146^Daar Goldhollow^Γυναίκα^Dragonborn^Wizard^School of Evocation^4^1^Ο παράξενος του χωριού^Drifters^The Drift^Dust Depot (SET-012)^Φιλική^11^33^Ray of Frost^+5^1d8 cold^Detect Magic; Magic Missile; Sleep; Shield^-^τετράδιο αποτυχημένων πειραμάτων, με ευρετήριο; κατάλογος κάθε waystation από εδώ ως την ακτή; κονσέρβα με μια εξομολόγηση χαραγμένη μέσα^Ανταλλάσσει νερό με πληροφορίες σε ξερή στάση, και χρεώνει επίτηδες λιγότερο.^Η προφορά της βαραίνει μόλις τον ρωτήσουν από πού είναι.
SL-06147^Thamior Merrick^Άνδρας^Elf^Paladin^Oath of Glory^9^5^Τοπογράφος shaft^Drifters^The Drift^Long Waystation (SET-002)^Εχθρικός^20^107^Warhammer (Divine Smite)^+9^1d8+5 + 2d8 radiant^Zone of Truth; Compelled Duel; Shield of Faith; Cure Wounds^-^γάντι που ανήκε σε κάποιον άλλο; μπουκάλι με σκόνη δρόμου κατακαθισμένη σε νερό; λίστα με έξι ονόματα, τα τέσσερα διαγραμμένα^Ελέγχει κάθε βαρέλι μιας στοίβας πάνω σε λίστα και βρίσκει ένα παραπάνω.^Ευλογεί τον κόσμο αντανακλαστικά, ακόμα και αγνώστους και εχθρούς.
SL-06148^Halloway Drayton^Άνδρας^Human^Barbarian^-^2^1/4^Βοσκόπουλο^Independent^The Drift^Long Waystation (SET-002)^Εχθρικός^14^22^Handaxe pair^+5^1d6+3 τέμνον^-^-^greataxe ορυχείου με λάμα φαγωμένη από μετάλλευμα; εφεδρική πλήμνη τροχού, λάθος μέγεθος; shard με μήνυμα που δεν έχει παίξει ποτέ^Θάβει κάτι σε έναν route marker και σταματάει μόλις σας δει.^Χρησιμοποιεί αντανακλαστικά τη συνθηματική των εμπόρων και πρέπει να του ζητήσεις μετάφραση.
SL-06156^Rhys Orrick^Άνδρας^Half-Elf^Paladin^Oath of Vengeance^9^5^Αναγνώστης καταιγίδων^Independent^The Drift^Dust Depot (SET-012)^Εχθρικός^20^99^Greatsword (Divine Smite)^+9^2d6+5 + 2d8 radiant^Hunter's Mark; Divine Favor; Compelled Duel; Bless^-^ασπίδα με μισοσβησμένο οικόσημο; έγγραφο διέλευσης υπογεγραμμένο από νεκρό; όνομα γραμμένο σε χέρι και ξαναγραμμένο κάθε μέρα^Περπατάει δίπλα στο κάρο αντί να καβαλήσει, για λόγους που δεν θα πει.^Παλιό τραύμα στο σαγόνι μπερδεύει τα σύμφωνά του· μιλάει αργά για να το αντισταθμίσει και μισεί να επαναλαμβάνει.
SL-06180^Renk Wickham^Άνδρας^Half-Orc^Bard^College of Lore^3^1/2^Υπάλληλος πύλης^Independent^The Drift^Long Waystation (SET-002)^Εχθρικός^13^23^Rapier^+5^1d8+3 διατρητικό^Bane; Faerie Fire; Charm Person; Dissonant Whispers^-^βιβλίο με ονόματα που κανείς δεν θα τραγουδήσει; υπογεγραμμένο route-charter; διαταγές που επέλεξε να μην ακολουθήσει^Υποστηρίζει ότι ο δρόμος μπροστά είναι ασφαλής ενώ ετοιμάζεται να πάει από την άλλη.^Έχει μία ιστορία που τη λέει με κάθε ευκαιρία, και είναι διαφορετική ιστορία κάθε φορά.
SL-06192^Riswynn Dunwich^Γυναίκα^Dwarf^Rogue^Thief^7^3^Πιλότος πάγου^Independent^The Drift^Dust Depot (SET-012)^Εχθρική^15^59^Hand crossbow (Sneak Attack)^+7^1d6+4 + 4d6 διατρητικό^-^-^φλασκί λαδιού λάμπας χωρίς λάμπα; έγγραφο διέλευσης υπογεγραμμένο από νεκρό; γράμμα που δεν στάλθηκε ποτέ^Ανταλλάσσει νερό με πληροφορίες σε ξερή στάση, και χρεώνει επίτηδες λιγότερο.^Φωνή κατεστραμμένη από έκθεση σε nanites· κουβαλάει πλακέτα για τις μεγάλες εξηγήσεις.
SL-06206^Vayne Brack^Άνδρας^Half-Elf^Warlock^The Celestial^14^9^Πρεσβύτερος του Circle^Guardians^The Drift^Far Post (SET-004)^Ουδέτερος^16^155^Eldritch Blast^+10^3 δέσμες, 1d10+5 force η καθεμία^Fear; Hunger of Hadar; Counterspell; Eldritch Blast (5 beams)^-^περγαμηνή συμβολαίου με άθικτη σφραγίδα Lord; τρία εφεδρικά shield cells; μισή σκισμένη χάρτα· το άλλο μισό λείπει^Ανταλλάσσει νερό με πληροφορίες σε ξερή στάση, και χρεώνει επίτηδες λιγότερο.^Λέει «σωστά» μετά από κάθε πρόταση, και δεν ακούει τον εαυτό του να το κάνει.
SL-06218^Bekk Kettering^Άνδρας^Human^Ranger^Gloom Stalker^7^3^Τοπογράφος routes^Guardians^The Drift^Long Waystation (SET-002)^Ουδέτερος^15^66^Shortsword pair^+7^1d6+4 διατρητικό^Fog Cloud; Cure Wounds; Silence; Lesser Restoration^-^πυξίδα Drifter's Road; μπουκάλι με σκόνη δρόμου κατακαθισμένη σε νερό; γραμμάτιο από faction που αρνείται ότι το εξέδωσε^Υποστηρίζει ότι ο δρόμος μπροστά είναι ασφαλής ενώ ετοιμάζεται να πάει από την άλλη.^Βραχνάδα από παλιό τραύμα στον λαιμό· κρατάει πάντα νερό κοντά.
SL-06220^Lyle Kessel^Άνδρας^Halfling^Bard^College of Glamour^15^10^Αρχειοφύλακας του Datasphere^Drifters^The Drift^Pale Depot (SET-010)^Εχθρικός^17^130^Hand crossbow^+10^1d6+5 διατρητικό^Foresight; Greater Restoration; Shatter; Hypnotic Pattern^-^βιβλίο με ονόματα που κανείς δεν θα τραγουδήσει; έγγραφο διέλευσης υπογεγραμμένο από νεκρό; νόμισμα στραβωμένο από βολή που δεν αυτόν πέτυχε^Περπατάει δίπλα στο κάρο αντί να καβαλήσει, για λόγους που δεν θα πει.^Γίνεται πολύ ήσυχος και πολύ ευγενικος όταν θυμώνει, που είναι χειρότερο.
SL-06224^Ilma Cindermark^Γυναίκα^Half-Elf^Cleric^War Domain^9^6^Επιστάτης ανάσυρσης^The Otherside^The Drift^Dust Depot (SET-012)^Φιλική^17^77^Mace^+9^1d6+5 θλαστικό^Beacon of Hope; Bless; Spiritual Weapon; Cure Wounds^-^θυμιατό που δεν άναψε ποτέ; εφεδρική πλήμνη τροχού, λάθος μέγεθος; όνομα γραμμένο σε χέρι και ξαναγραμμένο κάθε μέρα^Ελέγχει κάθε βαρέλι μιας στοίβας πάνω σε λίστα και βρίσκει ένα παραπάνω.^Επαναλαμβάνει τους αριθμούς δύο φορές, συνήθεια από δουλειά που δεν κάνει πια.
SL-06241^Sennet Stoneglass^Γυναίκα^Halfling^Barbarian^Path of the World Tree^6^3^Φρουρός καραβανιού^Independent^The Drift^Ash Depot (SET-005)^Εχθρική^15^62^Maul^+7^2d6+4 θλαστικό^-^-^γροθιές τυλιγμένες με αλυσίδα; κλειδί waystation που δεν ανοίγει πια τίποτα; σύμβολο ενός Circle που δεν συνεδριάζει πια^Προσφέρεται να αγοράσει το νερό σας τρεις φορές πάνω από την αξία του.^Συγχρονίζει τις προτάσεις της με την αναπνοή και ξεμένει από αέρα στη μέση της σκέψης.
SL-06246^Glass-Case Vardenfell^Γυναίκα^Awakened Construct^Fighter^Battle Master^11^6^Καπετάνιος σχοινιών^The Otherside^The Drift^Dust Depot (SET-012)^Φιλική^21^141^Longbow^+9^1d8+5 διατρητικό^-^-^ασπίδα με τρία διαφορετικά οικόσημα καρφωμένα το ένα πάνω στο άλλο; κατάλογος κάθε waystation από εδώ ως την ακτή; σύμβολο ενός Circle που δεν συνεδριάζει πια^Υποστηρίζει ότι ο δρόμος μπροστά είναι ασφαλής ενώ ετοιμάζεται να πάει από την άλλη.^Αναφέρει την αβεβαιότητά της ως ποσοστό και δυσανασχετεί όταν της ζητούν να στρογγυλοποιήσει.
SL-06248^Bettany Tanglewood^Γυναίκα^Human^Ranger^Fey Wanderer^4^1^Εκπαιδευόμενος scout^The Otherside^The Drift^Dust Depot (SET-012)^Ουδέτερη^14^37^Hand crossbow^+5^1d6+3 διατρητικό^Hunter's Mark; Fog Cloud; Cure Wounds; Ensnaring Strike^-^παγίδες και σφυρίχτρα από κόκαλο; γυαλιά σφραγισμένα από τη σκόνη; σφραγισμένο έγγραφο που ανοίγει μόνο στη Starfall 15^Ελέγχει κάθε βαρέλι μιας στοίβας πάνω σε λίστα και βρίσκει ένα παραπάνω.^Αφηγείται σιγανά τις ίδιες της τις κινήσεις όσο τις κάνει.
SL-06249^Lys Stell^Γυναίκα^Human^Ranger^Beast Master^7^3^Αναγνώστης καταιγίδων^Drifters^The Drift^Dust Depot (SET-012)^Εχθρική^17^63^Shortsword pair^+7^1d6+4 διατρητικό^Summon Beast; Cure Wounds; Fog Cloud; Spike Growth^-^φαρέτρα με διπλό πάτο; έγγραφο διέλευσης υπογεγραμμένο από νεκρό; εικόνα σε shard, ενός τόπου που κανείς δεν αναγνωρίζει^Θάβει κάτι σε έναν route marker και σταματάει μόλις σας δει.^Έχει μάθει να χαμηλώνει τη φωνή της όταν λέει κάτι αληθινό.
